cohort,ticker,cik,finra_symbols_observed,first_observed_settlement_date,last_observed_settlement_date,observed_settlement_dates,expected_settlement_dates,symbol_date_coverage,time_valid_cik_linked_dates,time_valid_cik_link_coverage,link_sources,link_status,observation_ticker,cohort_symbol_overridden
INDEPENDENT_ELIGIBLE_388,HAS,0000046080,HAS,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,HAS,False
INDEPENDENT_ELIGIBLE_388,HBAN,0000049196,HBAN,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,HBAN,False
INDEPENDENT_ELIGIBLE_388,HCA,0000860730,HCA,2021-06-15,2026-06-30,122,122,1.0,115,0.9426229508196722,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,HCA,False
INDEPENDENT_ELIGIBLE_388,HIG,0000874766,HIG,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,HIG,False
INDEPENDENT_ELIGIBLE_388,HII,0001501585,HII,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,HII,False
INDEPENDENT_ELIGIBLE_388,HPQ,0000047217,HPQ,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,HPQ,False
INDEPENDENT_ELIGIBLE_388,HRL,0000048465,HRL,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,HRL,False
INDEPENDENT_ELIGIBLE_388,HSIC,0001000228,HSIC,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,HSIC,False
INDEPENDENT_ELIGIBLE_388,HST,0001070750,HST,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,HST,False
INDEPENDENT_ELIGIBLE_388,HSY,0000047111,HSY,2021-06-15,2026-06-30,122,122,1.0,122,1.0,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,TIME_VALID_CIK_VERIFIED,HSY,False
INDEPENDENT_ELIGIBLE_388,HUM,0000049071,HUM,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,HUM,False
INDEPENDENT_ELIGIBLE_388,IBKR,0001381197,IBKR,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,IBKR,False
INDEPENDENT_ELIGIBLE_388,IBM,0000051143,IBM,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,IBM,False
INDEPENDENT_ELIGIBLE_388,ICE,0001571949,ICE,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ICE,False
INDEPENDENT_ELIGIBLE_388,IDXX,0000874716,IDXX,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,IDXX,False
INDEPENDENT_ELIGIBLE_388,IEX,0000832101,IEX,2021-06-15,2026-06-30,122,122,1.0,113,0.9262295081967213,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,IEX,False
INDEPENDENT_ELIGIBLE_388,IFF,0000051253,IFF,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,IFF,False
INDEPENDENT_ELIGIBLE_388,INCY,0000879169,INCY,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,INCY,False
INDEPENDENT_ELIGIBLE_388,INTC,0000050863,INTC,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,INTC,False
INDEPENDENT_ELIGIBLE_388,INTU,0000896878,INTU,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,INTU,False
INDEPENDENT_ELIGIBLE_388,IP,0000051434,IP,2021-06-15,2026-06-30,122,122,1.0,114,0.9344262295081968,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,IP,False
INDEPENDENT_ELIGIBLE_388,IRM,0001020569,IRM,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,IRM,False
INDEPENDENT_ELIGIBLE_388,ISRG,0001035267,ISRG,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ISRG,False
INDEPENDENT_ELIGIBLE_388,IT,0000749251,IT,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,IT,False
INDEPENDENT_ELIGIBLE_388,ITW,0000049826,ITW,2021-06-15,2026-06-30,122,122,1.0,116,0.9508196721311475,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ITW,False
INDEPENDENT_ELIGIBLE_388,IVZ,0000914208,IVZ,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,IVZ,False
INDEPENDENT_ELIGIBLE_388,J,0000052988,J,2021-06-15,2026-06-30,122,122,1.0,116,0.9508196721311475,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,J,False
INDEPENDENT_ELIGIBLE_388,JBHT,0000728535,JBHT,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,JBHT,False
INDEPENDENT_ELIGIBLE_388,JBL,0000898293,JBL,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,JBL,False
INDEPENDENT_ELIGIBLE_388,JCI,0000833444,JCI,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,JCI,False
INDEPENDENT_ELIGIBLE_388,JKHY,0000779152,JKHY,2021-06-15,2026-06-30,122,122,1.0,117,0.9590163934426229,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,JKHY,False
INDEPENDENT_ELIGIBLE_388,KDP,0001418135,KDP,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,KDP,False
INDEPENDENT_ELIGIBLE_388,KEY,0000091576,KEY,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,KEY,False
INDEPENDENT_ELIGIBLE_388,KIM,0000879101,KIM,2021-06-15,2026-06-30,122,122,1.0,116,0.9508196721311475,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,KIM,False
INDEPENDENT_ELIGIBLE_388,KKR,0001404912,KKR,2021-06-15,2026-06-30,122,122,1.0,117,0.9590163934426229,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,KKR,False
INDEPENDENT_ELIGIBLE_388,KLAC,0000319201,KLAC,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,KLAC,False
INDEPENDENT_ELIGIBLE_388,KMB,0000055785,KMB,2021-06-15,2026-06-30,122,122,1.0,116,0.9508196721311475,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,KMB,False
INDEPENDENT_ELIGIBLE_388,KMI,0001506307,KMI,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,KMI,False
INDEPENDENT_ELIGIBLE_388,KR,0000056873,KR,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,KR,False
INDEPENDENT_ELIGIBLE_388,L,0000060086,L,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,L,False
INDEPENDENT_ELIGIBLE_388,LDOS,0001336920,LDOS,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,LDOS,False
INDEPENDENT_ELIGIBLE_388,LEN,0000920760,LEN,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,LEN,False
INDEPENDENT_ELIGIBLE_388,LH,0000920148,LH,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,LH,False
INDEPENDENT_ELIGIBLE_388,LHX,0000202058,LHX,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,LHX,False
INDEPENDENT_ELIGIBLE_388,LII,0001069202,LII,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,LII,False
INDEPENDENT_ELIGIBLE_388,LMT,0000936468,LMT,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,LMT,False
INDEPENDENT_ELIGIBLE_388,LNT,0000352541,LNT,2021-06-15,2026-06-30,122,122,1.0,115,0.9426229508196722,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,LNT,False
INDEPENDENT_ELIGIBLE_388,LOW,0000060667,LOW,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,LOW,False
INDEPENDENT_ELIGIBLE_388,LRCX,0000707549,LRCX,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,LRCX,False
INDEPENDENT_ELIGIBLE_388,LULU,0001397187,LULU,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,LULU,False
INDEPENDENT_ELIGIBLE_388,LUV,0000092380,LUV,2021-06-15,2026-06-30,122,122,1.0,116,0.9508196721311475,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,LUV,False
INDEPENDENT_ELIGIBLE_388,LVS,0001300514,LVS,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,LVS,False
INDEPENDENT_ELIGIBLE_388,LYB,0001489393,LYB,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,LYB,False
INDEPENDENT_ELIGIBLE_388,LYV,0001335258,LYV,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,LYV,False
INDEPENDENT_ELIGIBLE_388,MAA,0000912595,MAA,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MAA,False
INDEPENDENT_ELIGIBLE_388,MAR,0001048286,MAR,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MAR,False
INDEPENDENT_ELIGIBLE_388,MAS,0000062996,MAS,2021-06-15,2026-06-30,122,122,1.0,115,0.9426229508196722,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MAS,False
INDEPENDENT_ELIGIBLE_388,MCHP,0000827054,MCHP,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MCHP,False
INDEPENDENT_ELIGIBLE_388,MCK,0000927653,MCK,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MCK,False
INDEPENDENT_ELIGIBLE_388,MCO,0001059556,MCO,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MCO,False
INDEPENDENT_ELIGIBLE_388,MDLZ,0001103982,MDLZ,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MDLZ,False
INDEPENDENT_ELIGIBLE_388,MDT,0001613103,MDT,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MDT,False
INDEPENDENT_ELIGIBLE_388,MET,0001099219,MET,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MET,False
INDEPENDENT_ELIGIBLE_388,MGM,0000789570,MGM,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MGM,False
INDEPENDENT_ELIGIBLE_388,MKC,0000063754,MKC,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MKC,False
INDEPENDENT_ELIGIBLE_388,MLM,0000916076,MLM,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MLM,False
INDEPENDENT_ELIGIBLE_388,MMM,0000066740,MMM,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MMM,False
INDEPENDENT_ELIGIBLE_388,MNST,0000865752,MNST,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MNST,False
INDEPENDENT_ELIGIBLE_388,MO,0000764180,MO,2021-06-15,2026-06-30,122,122,1.0,117,0.9590163934426229,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MO,False
INDEPENDENT_ELIGIBLE_388,MOS,0001285785,MOS,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MOS,False
INDEPENDENT_ELIGIBLE_388,MPC,0001510295,MPC,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MPC,False
INDEPENDENT_ELIGIBLE_388,MPWR,0001280452,MPWR,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MPWR,False
INDEPENDENT_ELIGIBLE_388,MRSH,0000062709,MRSH,2026-01-15,2026-06-30,12,122,0.09836065573770492,7,0.05737704918032787,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MRSH,False
INDEPENDENT_ELIGIBLE_388,MRVL,0001835632,MRVL,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MRVL,False
INDEPENDENT_ELIGIBLE_388,MS,0000895421,MS,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MS,False
INDEPENDENT_ELIGIBLE_388,MSCI,0001408198,MSCI,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MSCI,False
INDEPENDENT_ELIGIBLE_388,MSI,0000068505,MSI,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MSI,False
INDEPENDENT_ELIGIBLE_388,MTB,0000036270,MTB,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MTB,False
INDEPENDENT_ELIGIBLE_388,MTD,0001037646,MTD,2021-06-15,2026-06-30,122,122,1.0,114,0.9344262295081968,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,MTD,False
INDEPENDENT_ELIGIBLE_388,MU,0000723125,MU,2021-06-15,2026-06-30,122,122,1.0,122,1.0,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,TIME_VALID_CIK_VERIFIED,MU,False
INDEPENDENT_ELIGIBLE_388,NDAQ,0001120193,NDAQ,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,NDAQ,False
INDEPENDENT_ELIGIBLE_388,NDSN,0000072331,NDSN,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,NDSN,False
INDEPENDENT_ELIGIBLE_388,NI,0001111711,NI,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,NI,False
INDEPENDENT_ELIGIBLE_388,NOC,0001133421,NOC,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,NOC,False
INDEPENDENT_ELIGIBLE_388,NRG,0001013871,NRG,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,NRG,False
INDEPENDENT_ELIGIBLE_388,NSC,0000702165,NSC,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,NSC,False
INDEPENDENT_ELIGIBLE_388,NTAP,0001002047,NTAP,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,NTAP,False
INDEPENDENT_ELIGIBLE_388,NTRS,0000073124,NTRS,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,NTRS,False
INDEPENDENT_ELIGIBLE_388,NUE,0000073309,NUE,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,NUE,False
INDEPENDENT_ELIGIBLE_388,NVR,0000906163,NVR,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,NVR,False
INDEPENDENT_ELIGIBLE_388,NXPI,0001413447,NXPI,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,NXPI,False
INDEPENDENT_ELIGIBLE_388,O,0000726728,O,2021-06-15,2026-06-30,122,122,1.0,122,1.0,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,TIME_VALID_CIK_VERIFIED,O,False
INDEPENDENT_ELIGIBLE_388,ODFL,0000878927,ODFL,2021-06-15,2026-06-30,122,122,1.0,114,0.9344262295081968,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ODFL,False
INDEPENDENT_ELIGIBLE_388,OKE,0001039684,OKE,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,OKE,False
INDEPENDENT_ELIGIBLE_388,OMC,0000029989,OMC,2021-06-15,2026-06-30,122,122,1.0,117,0.9590163934426229,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,OMC,False
INDEPENDENT_ELIGIBLE_388,ON,0001097864,ON,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ON,False
INDEPENDENT_ELIGIBLE_388,ORLY,0000898173,ORLY,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ORLY,False
INDEPENDENT_ELIGIBLE_388,OXY,0000797468,OXY,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,OXY,False
INDEPENDENT_ELIGIBLE_388,PAYX,0000723531,PAYX,2021-06-15,2026-06-30,122,122,1.0,122,1.0,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,TIME_VALID_CIK_VERIFIED,PAYX,False
INDEPENDENT_ELIGIBLE_388,PCAR,0000075362,PCAR,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PCAR,False
INDEPENDENT_ELIGIBLE_388,PCG,0001004980,PCG,2021-06-15,2026-06-30,122,122,1.0,116,0.9508196721311475,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PCG,False
INDEPENDENT_ELIGIBLE_388,PEG,0000788784,PEG,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PEG,False
INDEPENDENT_ELIGIBLE_388,PFE,0000078003,PFE,2021-06-15,2026-06-30,122,122,1.0,122,1.0,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,TIME_VALID_CIK_VERIFIED,PFE,False
INDEPENDENT_ELIGIBLE_388,PFG,0001126328,PFG,2021-06-15,2026-06-30,122,122,1.0,122,1.0,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,TIME_VALID_CIK_VERIFIED,PFG,False
INDEPENDENT_ELIGIBLE_388,PGR,0000080661,PGR,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PGR,False
INDEPENDENT_ELIGIBLE_388,PH,0000076334,PH,2021-06-15,2026-06-30,122,122,1.0,117,0.9590163934426229,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PH,False
INDEPENDENT_ELIGIBLE_388,PHM,0000822416,PHM,2021-06-15,2026-06-30,122,122,1.0,105,0.860655737704918,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PHM,False
INDEPENDENT_ELIGIBLE_388,PKG,0000075677,PKG,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PKG,False
INDEPENDENT_ELIGIBLE_388,PM,0001413329,PM,2021-06-15,2026-06-30,122,122,1.0,116,0.9508196721311475,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PM,False
INDEPENDENT_ELIGIBLE_388,PNC,0000713676,PNC,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PNC,False
INDEPENDENT_ELIGIBLE_388,PNR,0000077360,PNR,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PNR,False
INDEPENDENT_ELIGIBLE_388,PNW,0000764622,PNW,2021-06-15,2026-06-30,122,122,1.0,109,0.8934426229508197,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PNW,False
INDEPENDENT_ELIGIBLE_388,PODD,0001145197,PODD,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PODD,False
INDEPENDENT_ELIGIBLE_388,PPG,0000079879,PPG,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PPG,False
INDEPENDENT_ELIGIBLE_388,PPL,0000922224,PPL,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PPL,False
