ticker,issuer_cik,calendar_year,coverage_state,form4_submissions,atomic_transactions,zero_filing_is_observed
AON,0000315293,2012,OBSERVED_OFFICIAL_BULK,84,206,False
AON,0000315293,2013,OBSERVED_OFFICIAL_BULK,63,230,False
AON,0000315293,2014,OBSERVED_OFFICIAL_BULK,44,137,False
AON,0000315293,2015,OBSERVED_OFFICIAL_BULK,42,203,False
AON,0000315293,2016,OBSERVED_OFFICIAL_BULK,31,100,False
AON,0000315293,2017,OBSERVED_OFFICIAL_BULK,48,160,False
AON,0000315293,2018,OBSERVED_OFFICIAL_BULK,49,187,False
AON,0000315293,2019,OBSERVED_OFFICIAL_BULK,41,178,False
AON,0000315293,2020,OBSERVED_OFFICIAL_BULK,43,171,False
AON,0000315293,2021,OBSERVED_OFFICIAL_BULK,34,147,False
AON,0000315293,2022,OBSERVED_OFFICIAL_BULK,50,158,False
AON,0000315293,2023,OBSERVED_OFFICIAL_BULK,41,157,False
AON,0000315293,2024,OBSERVED_OFFICIAL_BULK,51,163,False
AON,0000315293,2025,OBSERVED_OFFICIAL_BULK,31,99,False
AON,0000315293,2026,OBSERVED_OFFICIAL_BULK,30,101,False
AOS,0000091142,2012,OBSERVED_OFFICIAL_BULK,68,455,False
AOS,0000091142,2013,OBSERVED_OFFICIAL_BULK,63,150,False
AOS,0000091142,2014,OBSERVED_OFFICIAL_BULK,50,119,False
AOS,0000091142,2015,OBSERVED_OFFICIAL_BULK,64,177,False
AOS,0000091142,2016,OBSERVED_OFFICIAL_BULK,67,152,False
AOS,0000091142,2017,OBSERVED_OFFICIAL_BULK,72,200,False
AOS,0000091142,2018,OBSERVED_OFFICIAL_BULK,44,127,False
AOS,0000091142,2019,OBSERVED_OFFICIAL_BULK,47,134,False
AOS,0000091142,2020,OBSERVED_OFFICIAL_BULK,53,128,False
AOS,0000091142,2021,OBSERVED_OFFICIAL_BULK,93,246,False
AOS,0000091142,2022,OBSERVED_OFFICIAL_BULK,45,95,False
AOS,0000091142,2023,OBSERVED_OFFICIAL_BULK,59,118,False
AOS,0000091142,2024,OBSERVED_OFFICIAL_BULK,52,98,False
AOS,0000091142,2025,OBSERVED_OFFICIAL_BULK,37,75,False
AOS,0000091142,2026,OBSERVED_OFFICIAL_BULK,37,59,False
APA,0001841666,2012,OBSERVED_OFFICIAL_BULK,0,0,True
APA,0001841666,2013,OBSERVED_OFFICIAL_BULK,0,0,True
APA,0001841666,2014,OBSERVED_OFFICIAL_BULK,0,0,True
APA,0001841666,2015,OBSERVED_OFFICIAL_BULK,0,0,True
APA,0001841666,2016,OBSERVED_OFFICIAL_BULK,0,0,True
APA,0001841666,2017,OBSERVED_OFFICIAL_BULK,0,0,True
APA,0001841666,2018,OBSERVED_OFFICIAL_BULK,0,0,True
APA,0001841666,2019,OBSERVED_OFFICIAL_BULK,0,0,True
APA,0001841666,2020,OBSERVED_OFFICIAL_BULK,0,0,True
APA,0001841666,2021,OBSERVED_OFFICIAL_BULK,68,133,False
APA,0001841666,2022,OBSERVED_OFFICIAL_BULK,115,313,False
APA,0001841666,2023,OBSERVED_OFFICIAL_BULK,116,357,False
APA,0001841666,2024,OBSERVED_OFFICIAL_BULK,122,383,False
APA,0001841666,2025,OBSERVED_OFFICIAL_BULK,107,293,False
APA,0001841666,2026,OBSERVED_OFFICIAL_BULK,60,210,False
APH,0000820313,2012,OBSERVED_OFFICIAL_BULK,69,268,False
APH,0000820313,2013,OBSERVED_OFFICIAL_BULK,56,174,False
APH,0000820313,2014,OBSERVED_OFFICIAL_BULK,49,192,False
APH,0000820313,2015,OBSERVED_OFFICIAL_BULK,32,116,False
APH,0000820313,2016,OBSERVED_OFFICIAL_BULK,53,200,False
APH,0000820313,2017,OBSERVED_OFFICIAL_BULK,36,114,False
APH,0000820313,2018,OBSERVED_OFFICIAL_BULK,35,69,False
APH,0000820313,2019,OBSERVED_OFFICIAL_BULK,43,129,False
APH,0000820313,2020,OBSERVED_OFFICIAL_BULK,50,134,False
APH,0000820313,2021,OBSERVED_OFFICIAL_BULK,35,89,False
APH,0000820313,2022,OBSERVED_OFFICIAL_BULK,23,40,False
APH,0000820313,2023,OBSERVED_OFFICIAL_BULK,48,86,False
APH,0000820313,2024,OBSERVED_OFFICIAL_BULK,50,118,False
APH,0000820313,2025,OBSERVED_OFFICIAL_BULK,55,149,False
APH,0000820313,2026,OBSERVED_OFFICIAL_BULK,25,50,False
APO,0001858681,2012,OBSERVED_OFFICIAL_BULK,0,0,True
APO,0001858681,2013,OBSERVED_OFFICIAL_BULK,0,0,True
APO,0001858681,2014,OBSERVED_OFFICIAL_BULK,0,0,True
APO,0001858681,2015,OBSERVED_OFFICIAL_BULK,0,0,True
APO,0001858681,2016,OBSERVED_OFFICIAL_BULK,0,0,True
APO,0001858681,2017,OBSERVED_OFFICIAL_BULK,0,0,True
APO,0001858681,2018,OBSERVED_OFFICIAL_BULK,0,0,True
APO,0001858681,2019,OBSERVED_OFFICIAL_BULK,0,0,True
APO,0001858681,2020,OBSERVED_OFFICIAL_BULK,0,0,True
APO,0001858681,2021,OBSERVED_OFFICIAL_BULK,0,0,True
APO,0001858681,2022,OBSERVED_OFFICIAL_BULK,79,147,False
APO,0001858681,2023,OBSERVED_OFFICIAL_BULK,76,136,False
APO,0001858681,2024,OBSERVED_OFFICIAL_BULK,70,156,False
APO,0001858681,2025,OBSERVED_OFFICIAL_BULK,55,73,False
APO,0001858681,2026,OBSERVED_OFFICIAL_BULK,24,35,False
APTV,0001521332,2012,OBSERVED_OFFICIAL_BULK,84,224,False
APTV,0001521332,2013,OBSERVED_OFFICIAL_BULK,132,191,False
APTV,0001521332,2014,OBSERVED_OFFICIAL_BULK,128,211,False
APTV,0001521332,2015,OBSERVED_OFFICIAL_BULK,122,211,False
APTV,0001521332,2016,OBSERVED_OFFICIAL_BULK,116,201,False
APTV,0001521332,2017,OBSERVED_OFFICIAL_BULK,126,206,False
APTV,0001521332,2018,OBSERVED_OFFICIAL_BULK,112,182,False
APTV,0001521332,2019,OBSERVED_OFFICIAL_BULK,94,166,False
APTV,0001521332,2020,OBSERVED_OFFICIAL_BULK,42,111,False
APTV,0001521332,2021,OBSERVED_OFFICIAL_BULK,34,129,False
APTV,0001521332,2022,OBSERVED_OFFICIAL_BULK,33,160,False
APTV,0001521332,2023,OBSERVED_OFFICIAL_BULK,29,85,False
APTV,0001521332,2024,OBSERVED_OFFICIAL_BULK,29,70,False
APTV,0001521332,2025,OBSERVED_OFFICIAL_BULK,41,73,False
APTV,0001521332,2026,OBSERVED_OFFICIAL_BULK,28,50,False
ARE,0001035443,2012,OBSERVED_OFFICIAL_BULK,45,57,False
ARE,0001035443,2013,OBSERVED_OFFICIAL_BULK,42,56,False
ARE,0001035443,2014,OBSERVED_OFFICIAL_BULK,42,43,False
ARE,0001035443,2015,OBSERVED_OFFICIAL_BULK,44,53,False
ARE,0001035443,2016,OBSERVED_OFFICIAL_BULK,43,48,False
ARE,0001035443,2017,OBSERVED_OFFICIAL_BULK,64,71,False
ARE,0001035443,2018,OBSERVED_OFFICIAL_BULK,81,91,False
ARE,0001035443,2019,OBSERVED_OFFICIAL_BULK,103,118,False
ARE,0001035443,2020,OBSERVED_OFFICIAL_BULK,96,124,False
ARE,0001035443,2021,OBSERVED_OFFICIAL_BULK,103,121,False
ARE,0001035443,2022,OBSERVED_OFFICIAL_BULK,130,157,False
ARE,0001035443,2023,OBSERVED_OFFICIAL_BULK,126,156,False
ARE,0001035443,2024,OBSERVED_OFFICIAL_BULK,108,127,False
ARE,0001035443,2025,OBSERVED_OFFICIAL_BULK,92,126,False
ARE,0001035443,2026,OBSERVED_OFFICIAL_BULK,93,124,False
ATO,0000731802,2012,OBSERVED_OFFICIAL_BULK,61,100,False
ATO,0000731802,2013,OBSERVED_OFFICIAL_BULK,44,92,False
ATO,0000731802,2014,OBSERVED_OFFICIAL_BULK,50,86,False
ATO,0000731802,2015,OBSERVED_OFFICIAL_BULK,47,82,False
ATO,0000731802,2016,OBSERVED_OFFICIAL_BULK,54,94,False
ATO,0000731802,2017,OBSERVED_OFFICIAL_BULK,53,90,False
ATO,0000731802,2018,OBSERVED_OFFICIAL_BULK,56,92,False
ATO,0000731802,2019,OBSERVED_OFFICIAL_BULK,60,97,False
ATO,0000731802,2020,OBSERVED_OFFICIAL_BULK,65,98,False
ATO,0000731802,2021,OBSERVED_OFFICIAL_BULK,56,98,False
ATO,0000731802,2022,OBSERVED_OFFICIAL_BULK,37,65,False
ATO,0000731802,2023,OBSERVED_OFFICIAL_BULK,35,61,False
ATO,0000731802,2024,OBSERVED_OFFICIAL_BULK,35,63,False
ATO,0000731802,2025,OBSERVED_OFFICIAL_BULK,41,69,False
ATO,0000731802,2026,OBSERVED_OFFICIAL_BULK,30,53,False
AVB,0000915912,2012,OBSERVED_OFFICIAL_BULK,86,166,False
AVB,0000915912,2013,OBSERVED_OFFICIAL_BULK,59,96,False
AVB,0000915912,2014,OBSERVED_OFFICIAL_BULK,75,160,False
AVB,0000915912,2015,OBSERVED_OFFICIAL_BULK,60,134,False
AVB,0000915912,2016,OBSERVED_OFFICIAL_BULK,54,115,False
AVB,0000915912,2017,OBSERVED_OFFICIAL_BULK,59,80,False
AVB,0000915912,2018,OBSERVED_OFFICIAL_BULK,50,66,False
AVB,0000915912,2019,OBSERVED_OFFICIAL_BULK,61,96,False
AVB,0000915912,2020,OBSERVED_OFFICIAL_BULK,36,42,False
AVB,0000915912,2021,OBSERVED_OFFICIAL_BULK,52,68,False
AVB,0000915912,2022,OBSERVED_OFFICIAL_BULK,43,55,False
AVB,0000915912,2023,OBSERVED_OFFICIAL_BULK,50,59,False
AVB,0000915912,2024,OBSERVED_OFFICIAL_BULK,59,104,False
AVB,0000915912,2025,OBSERVED_OFFICIAL_BULK,53,64,False
AVB,0000915912,2026,OBSERVED_OFFICIAL_BULK,43,52,False
AVY,0000008818,2012,OBSERVED_OFFICIAL_BULK,74,171,False
AVY,0000008818,2013,OBSERVED_OFFICIAL_BULK,91,269,False
AVY,0000008818,2014,OBSERVED_OFFICIAL_BULK,57,202,False
AVY,0000008818,2015,OBSERVED_OFFICIAL_BULK,53,279,False
AVY,0000008818,2016,OBSERVED_OFFICIAL_BULK,62,298,False
AVY,0000008818,2017,OBSERVED_OFFICIAL_BULK,56,330,False
AVY,0000008818,2018,OBSERVED_OFFICIAL_BULK,39,249,False
AVY,0000008818,2019,OBSERVED_OFFICIAL_BULK,44,229,False
AVY,0000008818,2020,OBSERVED_OFFICIAL_BULK,30,165,False
AVY,0000008818,2021,OBSERVED_OFFICIAL_BULK,29,179,False
AVY,0000008818,2022,OBSERVED_OFFICIAL_BULK,19,152,False
AVY,0000008818,2023,OBSERVED_OFFICIAL_BULK,25,166,False
AVY,0000008818,2024,OBSERVED_OFFICIAL_BULK,41,352,False
AVY,0000008818,2025,OBSERVED_OFFICIAL_BULK,28,236,False
AVY,0000008818,2026,OBSERVED_OFFICIAL_BULK,22,200,False
AWK,0001410636,2012,OBSERVED_OFFICIAL_BULK,44,194,False
AWK,0001410636,2013,OBSERVED_OFFICIAL_BULK,57,229,False
AWK,0001410636,2014,OBSERVED_OFFICIAL_BULK,68,252,False
AWK,0001410636,2015,OBSERVED_OFFICIAL_BULK,76,232,False
AWK,0001410636,2016,OBSERVED_OFFICIAL_BULK,52,144,False
AWK,0001410636,2017,OBSERVED_OFFICIAL_BULK,47,94,False
AWK,0001410636,2018,OBSERVED_OFFICIAL_BULK,48,81,False
AWK,0001410636,2019,OBSERVED_OFFICIAL_BULK,47,82,False
AWK,0001410636,2020,OBSERVED_OFFICIAL_BULK,57,76,False
AWK,0001410636,2021,OBSERVED_OFFICIAL_BULK,60,82,False
AWK,0001410636,2022,OBSERVED_OFFICIAL_BULK,30,37,False
AWK,0001410636,2023,OBSERVED_OFFICIAL_BULK,25,34,False
AWK,0001410636,2024,OBSERVED_OFFICIAL_BULK,31,40,False
AWK,0001410636,2025,OBSERVED_OFFICIAL_BULK,30,46,False
AWK,0001410636,2026,OBSERVED_OFFICIAL_BULK,23,35,False
AXON,0001069183,2012,OBSERVED_OFFICIAL_BULK,20,40,False
AXON,0001069183,2013,OBSERVED_OFFICIAL_BULK,40,124,False
AXON,0001069183,2014,OBSERVED_OFFICIAL_BULK,44,144,False
AXON,0001069183,2015,OBSERVED_OFFICIAL_BULK,47,89,False
AXON,0001069183,2016,OBSERVED_OFFICIAL_BULK,29,33,False
AXON,0001069183,2017,OBSERVED_OFFICIAL_BULK,38,46,False
AXON,0001069183,2018,OBSERVED_OFFICIAL_BULK,38,62,False
AXON,0001069183,2019,OBSERVED_OFFICIAL_BULK,44,66,False
AXON,0001069183,2020,OBSERVED_OFFICIAL_BULK,55,121,False
AXON,0001069183,2021,OBSERVED_OFFICIAL_BULK,74,396,False
AXON,0001069183,2022,OBSERVED_OFFICIAL_BULK,28,47,False
AXON,0001069183,2023,OBSERVED_OFFICIAL_BULK,59,214,False
AXON,0001069183,2024,OBSERVED_OFFICIAL_BULK,59,258,False
AXON,0001069183,2025,OBSERVED_OFFICIAL_BULK,77,257,False
AXON,0001069183,2026,OBSERVED_OFFICIAL_BULK,35,129,False
AXP,0000004962,2012,OBSERVED_OFFICIAL_BULK,92,207,False
AXP,0000004962,2013,OBSERVED_OFFICIAL_BULK,98,285,False
AXP,0000004962,2014,OBSERVED_OFFICIAL_BULK,75,154,False
AXP,0000004962,2015,OBSERVED_OFFICIAL_BULK,66,116,False
AXP,0000004962,2016,OBSERVED_OFFICIAL_BULK,67,134,False
AXP,0000004962,2017,OBSERVED_OFFICIAL_BULK,85,203,False
AXP,0000004962,2018,OBSERVED_OFFICIAL_BULK,78,161,False
AXP,0000004962,2019,OBSERVED_OFFICIAL_BULK,66,129,False
AXP,0000004962,2020,OBSERVED_OFFICIAL_BULK,67,105,False
AXP,0000004962,2021,OBSERVED_OFFICIAL_BULK,79,177,False
AXP,0000004962,2022,OBSERVED_OFFICIAL_BULK,71,171,False
AXP,0000004962,2023,OBSERVED_OFFICIAL_BULK,75,121,False
AXP,0000004962,2024,OBSERVED_OFFICIAL_BULK,88,172,False
AXP,0000004962,2025,OBSERVED_OFFICIAL_BULK,92,166,False
AXP,0000004962,2026,OBSERVED_OFFICIAL_BULK,54,104,False
AZO,0000866787,2012,OBSERVED_OFFICIAL_BULK,130,507,False
AZO,0000866787,2013,OBSERVED_OFFICIAL_BULK,92,221,False
AZO,0000866787,2014,OBSERVED_OFFICIAL_BULK,68,163,False
AZO,0000866787,2015,OBSERVED_OFFICIAL_BULK,59,142,False
AZO,0000866787,2016,OBSERVED_OFFICIAL_BULK,70,182,False
AZO,0000866787,2017,OBSERVED_OFFICIAL_BULK,69,173,False
AZO,0000866787,2018,OBSERVED_OFFICIAL_BULK,71,209,False
AZO,0000866787,2019,OBSERVED_OFFICIAL_BULK,77,223,False
AZO,0000866787,2020,OBSERVED_OFFICIAL_BULK,62,161,False
AZO,0000866787,2021,OBSERVED_OFFICIAL_BULK,86,377,False
AZO,0000866787,2022,OBSERVED_OFFICIAL_BULK,84,261,False
AZO,0000866787,2023,OBSERVED_OFFICIAL_BULK,86,248,False
AZO,0000866787,2024,OBSERVED_OFFICIAL_BULK,79,247,False
AZO,0000866787,2025,OBSERVED_OFFICIAL_BULK,74,183,False
AZO,0000866787,2026,OBSERVED_OFFICIAL_BULK,28,45,False
BALL,0000009389,2012,OBSERVED_OFFICIAL_BULK,207,742,False
BALL,0000009389,2013,OBSERVED_OFFICIAL_BULK,170,448,False
BALL,0000009389,2014,OBSERVED_OFFICIAL_BULK,187,493,False
BALL,0000009389,2015,OBSERVED_OFFICIAL_BULK,151,392,False
BALL,0000009389,2016,OBSERVED_OFFICIAL_BULK,180,440,False
BALL,0000009389,2017,OBSERVED_OFFICIAL_BULK,145,343,False
BALL,0000009389,2018,OBSERVED_OFFICIAL_BULK,152,306,False
BALL,0000009389,2019,OBSERVED_OFFICIAL_BULK,132,297,False
BALL,0000009389,2020,OBSERVED_OFFICIAL_BULK,93,274,False
BALL,0000009389,2021,OBSERVED_OFFICIAL_BULK,93,163,False
BALL,0000009389,2022,OBSERVED_OFFICIAL_BULK,61,115,False
BALL,0000009389,2023,OBSERVED_OFFICIAL_BULK,55,94,False
BALL,0000009389,2024,OBSERVED_OFFICIAL_BULK,59,122,False
BALL,0000009389,2025,OBSERVED_OFFICIAL_BULK,82,147,False
BALL,0000009389,2026,OBSERVED_OFFICIAL_BULK,43,84,False
BAX,0000010456,2012,OBSERVED_OFFICIAL_BULK,44,104,False
BAX,0000010456,2013,OBSERVED_OFFICIAL_BULK,65,145,False
BAX,0000010456,2014,OBSERVED_OFFICIAL_BULK,56,103,False
BAX,0000010456,2015,OBSERVED_OFFICIAL_BULK,86,168,False
BAX,0000010456,2016,OBSERVED_OFFICIAL_BULK,88,153,False
BAX,0000010456,2017,OBSERVED_OFFICIAL_BULK,74,160,False
BAX,0000010456,2018,OBSERVED_OFFICIAL_BULK,64,169,False
BAX,0000010456,2019,OBSERVED_OFFICIAL_BULK,65,122,False
BAX,0000010456,2020,OBSERVED_OFFICIAL_BULK,50,115,False
BAX,0000010456,2021,OBSERVED_OFFICIAL_BULK,42,86,False
BAX,0000010456,2022,OBSERVED_OFFICIAL_BULK,43,101,False
BAX,0000010456,2023,OBSERVED_OFFICIAL_BULK,55,85,False
BAX,0000010456,2024,OBSERVED_OFFICIAL_BULK,49,58,False
BAX,0000010456,2025,OBSERVED_OFFICIAL_BULK,34,50,False
BAX,0000010456,2026,OBSERVED_OFFICIAL_BULK,28,40,False
BBY,0000764478,2012,OBSERVED_OFFICIAL_BULK,100,142,False
BBY,0000764478,2013,OBSERVED_OFFICIAL_BULK,66,120,False
BBY,0000764478,2014,OBSERVED_OFFICIAL_BULK,70,186,False
BBY,0000764478,2015,OBSERVED_OFFICIAL_BULK,81,191,False
BBY,0000764478,2016,OBSERVED_OFFICIAL_BULK,76,191,False
BBY,0000764478,2017,OBSERVED_OFFICIAL_BULK,76,191,False
BBY,0000764478,2018,OBSERVED_OFFICIAL_BULK,61,94,False
BBY,0000764478,2019,OBSERVED_OFFICIAL_BULK,66,158,False
BBY,0000764478,2020,OBSERVED_OFFICIAL_BULK,104,194,False
BBY,0000764478,2021,OBSERVED_OFFICIAL_BULK,80,118,False
BBY,0000764478,2022,OBSERVED_OFFICIAL_BULK,76,110,False
BBY,0000764478,2023,OBSERVED_OFFICIAL_BULK,51,91,False
BBY,0000764478,2024,OBSERVED_OFFICIAL_BULK,55,123,False
BBY,0000764478,2025,OBSERVED_OFFICIAL_BULK,39,60,False
BBY,0000764478,2026,OBSERVED_OFFICIAL_BULK,23,38,False
BDX,0000010795,2012,OBSERVED_OFFICIAL_BULK,61,102,False
BDX,0000010795,2013,OBSERVED_OFFICIAL_BULK,74,179,False
BDX,0000010795,2014,OBSERVED_OFFICIAL_BULK,66,113,False
BDX,0000010795,2015,OBSERVED_OFFICIAL_BULK,87,205,False
BDX,0000010795,2016,OBSERVED_OFFICIAL_BULK,64,162,False
BDX,0000010795,2017,OBSERVED_OFFICIAL_BULK,51,137,False
BDX,0000010795,2018,OBSERVED_OFFICIAL_BULK,75,191,False
BDX,0000010795,2019,OBSERVED_OFFICIAL_BULK,75,176,False
BDX,0000010795,2020,OBSERVED_OFFICIAL_BULK,59,142,False
BDX,0000010795,2021,OBSERVED_OFFICIAL_BULK,57,99,False
BDX,0000010795,2022,OBSERVED_OFFICIAL_BULK,54,136,False
BDX,0000010795,2023,OBSERVED_OFFICIAL_BULK,51,91,False
BDX,0000010795,2024,OBSERVED_OFFICIAL_BULK,54,97,False
BDX,0000010795,2025,OBSERVED_OFFICIAL_BULK,60,88,False
BDX,0000010795,2026,OBSERVED_OFFICIAL_BULK,35,42,False
BEN,0000038777,2012,OBSERVED_OFFICIAL_BULK,81,142,False
BEN,0000038777,2013,OBSERVED_OFFICIAL_BULK,108,145,False
BEN,0000038777,2014,OBSERVED_OFFICIAL_BULK,96,122,False
BEN,0000038777,2015,OBSERVED_OFFICIAL_BULK,68,87,False
BEN,0000038777,2016,OBSERVED_OFFICIAL_BULK,72,84,False
BEN,0000038777,2017,OBSERVED_OFFICIAL_BULK,78,110,False
BEN,0000038777,2018,OBSERVED_OFFICIAL_BULK,73,91,False
BEN,0000038777,2019,OBSERVED_OFFICIAL_BULK,74,97,False
BEN,0000038777,2020,OBSERVED_OFFICIAL_BULK,58,72,False
BEN,0000038777,2021,OBSERVED_OFFICIAL_BULK,57,64,False
BEN,0000038777,2022,OBSERVED_OFFICIAL_BULK,45,51,False
BEN,0000038777,2023,OBSERVED_OFFICIAL_BULK,61,79,False
BEN,0000038777,2024,OBSERVED_OFFICIAL_BULK,65,75,False
BEN,0000038777,2025,OBSERVED_OFFICIAL_BULK,54,63,False
BEN,0000038777,2026,OBSERVED_OFFICIAL_BULK,16,17,False
BF-B,0000014693,2012,OBSERVED_OFFICIAL_BULK,119,315,False
BF-B,0000014693,2013,OBSERVED_OFFICIAL_BULK,122,310,False
BF-B,0000014693,2014,OBSERVED_OFFICIAL_BULK,59,125,False
BF-B,0000014693,2015,OBSERVED_OFFICIAL_BULK,82,194,False
BF-B,0000014693,2016,OBSERVED_OFFICIAL_BULK,84,246,False
BF-B,0000014693,2017,OBSERVED_OFFICIAL_BULK,76,169,False
BF-B,0000014693,2018,OBSERVED_OFFICIAL_BULK,65,168,False
BF-B,0000014693,2019,OBSERVED_OFFICIAL_BULK,61,172,False
BF-B,0000014693,2020,OBSERVED_OFFICIAL_BULK,54,127,False
BF-B,0000014693,2021,OBSERVED_OFFICIAL_BULK,49,108,False
BF-B,0000014693,2022,OBSERVED_OFFICIAL_BULK,38,76,False
BF-B,0000014693,2023,OBSERVED_OFFICIAL_BULK,43,94,False
BF-B,0000014693,2024,OBSERVED_OFFICIAL_BULK,46,80,False
BF-B,0000014693,2025,OBSERVED_OFFICIAL_BULK,41,63,False
BF-B,0000014693,2026,OBSERVED_OFFICIAL_BULK,14,30,False
BG,0001996862,2012,OBSERVED_OFFICIAL_BULK,0,0,True
BG,0001996862,2013,OBSERVED_OFFICIAL_BULK,0,0,True
BG,0001996862,2014,OBSERVED_OFFICIAL_BULK,0,0,True
BG,0001996862,2015,OBSERVED_OFFICIAL_BULK,0,0,True
BG,0001996862,2016,OBSERVED_OFFICIAL_BULK,0,0,True
BG,0001996862,2017,OBSERVED_OFFICIAL_BULK,0,0,True
BG,0001996862,2018,OBSERVED_OFFICIAL_BULK,0,0,True
BG,0001996862,2019,OBSERVED_OFFICIAL_BULK,0,0,True
BG,0001996862,2020,OBSERVED_OFFICIAL_BULK,0,0,True
BG,0001996862,2021,OBSERVED_OFFICIAL_BULK,0,0,True
BG,0001996862,2022,OBSERVED_OFFICIAL_BULK,0,0,True
BG,0001996862,2023,OBSERVED_OFFICIAL_BULK,17,17,False
BG,0001996862,2024,OBSERVED_OFFICIAL_BULK,95,123,False
BG,0001996862,2025,OBSERVED_OFFICIAL_BULK,92,117,False
BG,0001996862,2026,OBSERVED_OFFICIAL_BULK,66,82,False
BIIB,0000875045,2012,OBSERVED_OFFICIAL_BULK,79,189,False
BIIB,0000875045,2013,OBSERVED_OFFICIAL_BULK,84,247,False
BIIB,0000875045,2014,OBSERVED_OFFICIAL_BULK,83,217,False
BIIB,0000875045,2015,OBSERVED_OFFICIAL_BULK,82,242,False
BIIB,0000875045,2016,OBSERVED_OFFICIAL_BULK,75,206,False
BIIB,0000875045,2017,OBSERVED_OFFICIAL_BULK,46,150,False
BIIB,0000875045,2018,OBSERVED_OFFICIAL_BULK,48,122,False
BIIB,0000875045,2019,OBSERVED_OFFICIAL_BULK,43,145,False
BIIB,0000875045,2020,OBSERVED_OFFICIAL_BULK,33,133,False
BIIB,0000875045,2021,OBSERVED_OFFICIAL_BULK,41,132,False
BIIB,0000875045,2022,OBSERVED_OFFICIAL_BULK,50,151,False
BIIB,0000875045,2023,OBSERVED_OFFICIAL_BULK,48,135,False
BIIB,0000875045,2024,OBSERVED_OFFICIAL_BULK,50,144,False
BIIB,0000875045,2025,OBSERVED_OFFICIAL_BULK,39,112,False
BIIB,0000875045,2026,OBSERVED_OFFICIAL_BULK,32,111,False
BKNG,0001075531,2012,OBSERVED_OFFICIAL_BULK,54,214,False
BKNG,0001075531,2013,OBSERVED_OFFICIAL_BULK,30,112,False
BKNG,0001075531,2014,OBSERVED_OFFICIAL_BULK,32,271,False
BKNG,0001075531,2015,OBSERVED_OFFICIAL_BULK,42,205,False
BKNG,0001075531,2016,OBSERVED_OFFICIAL_BULK,70,231,False
BKNG,0001075531,2017,OBSERVED_OFFICIAL_BULK,41,106,False
BKNG,0001075531,2018,OBSERVED_OFFICIAL_BULK,37,63,False
BKNG,0001075531,2019,OBSERVED_OFFICIAL_BULK,28,35,False
BKNG,0001075531,2020,OBSERVED_OFFICIAL_BULK,21,28,False
BKNG,0001075531,2021,OBSERVED_OFFICIAL_BULK,39,153,False
BKNG,0001075531,2022,OBSERVED_OFFICIAL_BULK,56,165,False
BKNG,0001075531,2023,OBSERVED_OFFICIAL_BULK,62,253,False
BKNG,0001075531,2024,OBSERVED_OFFICIAL_BULK,43,272,False
BKNG,0001075531,2025,OBSERVED_OFFICIAL_BULK,43,355,False
BKNG,0001075531,2026,OBSERVED_OFFICIAL_BULK,30,181,False
BKR,0001701605,2012,OBSERVED_OFFICIAL_BULK,0,0,True
BKR,0001701605,2013,OBSERVED_OFFICIAL_BULK,0,0,True
BKR,0001701605,2014,OBSERVED_OFFICIAL_BULK,0,0,True
BKR,0001701605,2015,OBSERVED_OFFICIAL_BULK,0,0,True
BKR,0001701605,2016,OBSERVED_OFFICIAL_BULK,0,0,True
BKR,0001701605,2017,OBSERVED_OFFICIAL_BULK,29,55,False
BKR,0001701605,2018,OBSERVED_OFFICIAL_BULK,55,126,False
BKR,0001701605,2019,OBSERVED_OFFICIAL_BULK,47,190,False
BKR,0001701605,2020,OBSERVED_OFFICIAL_BULK,44,135,False
BKR,0001701605,2021,OBSERVED_OFFICIAL_BULK,76,189,False
BKR,0001701605,2022,OBSERVED_OFFICIAL_BULK,63,173,False
BKR,0001701605,2023,OBSERVED_OFFICIAL_BULK,50,123,False
BKR,0001701605,2024,OBSERVED_OFFICIAL_BULK,47,108,False
BKR,0001701605,2025,OBSERVED_OFFICIAL_BULK,54,132,False
BKR,0001701605,2026,OBSERVED_OFFICIAL_BULK,48,116,False
BLDR,0001316835,2012,OBSERVED_OFFICIAL_BULK,48,112,False
BLDR,0001316835,2013,OBSERVED_OFFICIAL_BULK,27,55,False
BLDR,0001316835,2014,OBSERVED_OFFICIAL_BULK,29,41,False
BLDR,0001316835,2015,OBSERVED_OFFICIAL_BULK,24,52,False
BLDR,0001316835,2016,OBSERVED_OFFICIAL_BULK,31,54,False
BLDR,0001316835,2017,OBSERVED_OFFICIAL_BULK,45,70,False
BLDR,0001316835,2018,OBSERVED_OFFICIAL_BULK,43,59,False
BLDR,0001316835,2019,OBSERVED_OFFICIAL_BULK,50,71,False
BLDR,0001316835,2020,OBSERVED_OFFICIAL_BULK,52,72,False
BLDR,0001316835,2021,OBSERVED_OFFICIAL_BULK,82,88,False
BLDR,0001316835,2022,OBSERVED_OFFICIAL_BULK,75,83,False
BLDR,0001316835,2023,OBSERVED_OFFICIAL_BULK,89,116,False
BLDR,0001316835,2024,OBSERVED_OFFICIAL_BULK,83,117,False
BLDR,0001316835,2025,OBSERVED_OFFICIAL_BULK,87,115,False
BLDR,0001316835,2026,OBSERVED_OFFICIAL_BULK,46,66,False
BLK,0002012383,2012,OBSERVED_OFFICIAL_BULK,0,0,True
BLK,0002012383,2013,OBSERVED_OFFICIAL_BULK,0,0,True
