ticker,episode_id,signal_date,target_label
ERIE,ERIE-V61-007,2020-08-11,REENTRY_WORTHWHILE
ERIE,ERIE-V61-008,2021-01-11,REENTRY_WORTHWHILE
ERIE,ERIE-V61-009,2022-11-16,REENTRY_WORTHWHILE
ERIE,ERIE-V61-010,2023-09-06,HOLD_WINNER
ERIE,ERIE-V61-011,2023-12-05,HOLD_WINNER
ES,ES-V61-001,2016-03-14,REENTRY_WORTHWHILE
ES,ES-V61-003,2017-12-04,REENTRY_WORTHWHILE
ES,ES-V61-004,2018-12-13,REENTRY_WORTHWHILE
ES,ES-V61-005,2019-02-21,HOLD_WINNER
ES,ES-V61-006,2019-05-22,HOLD_WINNER
ES,ES-V61-007,2020-01-22,REENTRY_WORTHWHILE
ESS,ESS-V61-002,2019-02-27,HOLD_WINNER
ESS,ESS-V61-003,2019-05-29,HOLD_WINNER
ESS,ESS-V61-004,2021-06-10,REENTRY_WORTHWHILE
ESS,ESS-V61-005,2021-11-08,REENTRY_WORTHWHILE
ESS,ESS-V61-006,2024-09-05,REENTRY_WORTHWHILE
ETN,ETN-V61-001,2017-02-15,HOLD_WINNER
ETN,ETN-V61-002,2017-07-18,REENTRY_WORTHWHILE
ETN,ETN-V61-004,2020-09-03,REENTRY_WORTHWHILE
ETN,ETN-V61-005,2021-11-12,REENTRY_WORTHWHILE
ETN,ETN-V61-006,2023-07-03,HOLD_WINNER
ETN,ETN-V61-007,2024-01-08,HOLD_WINNER
ETN,ETN-V61-008,2024-10-18,REENTRY_WORTHWHILE
ETN,ETN-V61-009,2025-07-30,REENTRY_WORTHWHILE
ETR,ETR-V61-001,2016-03-14,HOLD_WINNER
ETR,ETR-V61-002,2017-08-28,REENTRY_WORTHWHILE
ETR,ETR-V61-003,2017-11-07,REENTRY_WORTHWHILE
ETR,ETR-V61-004,2018-08-29,REENTRY_WORTHWHILE
ETR,ETR-V61-005,2018-11-28,HOLD_WINNER
ETR,ETR-V61-006,2021-09-09,REENTRY_WORTHWHILE
ETR,ETR-V61-007,2022-04-05,REENTRY_WORTHWHILE
ETR,ETR-V61-008,2022-06-06,REENTRY_WORTHWHILE
ETR,ETR-V61-009,2024-05-21,REENTRY_WORTHWHILE
ETR,ETR-V61-010,2024-08-15,HOLD_WINNER
ETR,ETR-V61-011,2025-07-21,HOLD_WINNER
EVRG,EVRG-V61-001,2016-03-14,HOLD_WINNER
EVRG,EVRG-V61-002,2016-09-12,REENTRY_WORTHWHILE
EVRG,EVRG-V61-003,2020-02-14,REENTRY_WORTHWHILE
EVRG,EVRG-V61-004,2021-08-17,REENTRY_WORTHWHILE
EVRG,EVRG-V61-005,2025-02-20,HOLD_WINNER
EVRG,EVRG-V61-006,2025-08-21,HOLD_WINNER
EW,EW-V61-001,2016-03-14,HOLD_WINNER
EW,EW-V61-003,2019-04-01,REENTRY_WORTHWHILE
EW,EW-V61-004,2019-08-22,HOLD_WINNER
EW,EW-V61-005,2021-07-26,HOLD_WINNER
EXC,EXC-V61-002,2017-01-11,REENTRY_WORTHWHILE
EXC,EXC-V61-003,2017-06-21,HOLD_WINNER
EXC,EXC-V61-004,2018-05-01,HOLD_WINNER
EXC,EXC-V61-005,2021-08-13,HOLD_WINNER
EXC,EXC-V61-006,2021-11-11,HOLD_WINNER
EXC,EXC-V61-007,2025-03-05,HOLD_WINNER
EXPD,EXPD-V61-001,2016-04-18,REENTRY_WORTHWHILE
EXPD,EXPD-V61-002,2016-07-25,HOLD_WINNER
EXPD,EXPD-V61-003,2016-11-21,HOLD_WINNER
EXPD,EXPD-V61-004,2017-02-23,REENTRY_WORTHWHILE
EXPD,EXPD-V61-005,2017-07-12,HOLD_WINNER
EXPD,EXPD-V61-006,2017-10-10,HOLD_WINNER
EXPD,EXPD-V61-007,2017-12-08,REENTRY_WORTHWHILE
EXPD,EXPD-V61-008,2018-03-13,REENTRY_WORTHWHILE
EXPD,EXPD-V61-009,2018-05-11,REENTRY_WORTHWHILE
EXPD,EXPD-V61-010,2019-04-18,REENTRY_WORTHWHILE
EXPD,EXPD-V61-011,2020-08-12,HOLD_WINNER
EXPD,EXPD-V61-012,2020-12-10,HOLD_WINNER
EXPD,EXPD-V61-013,2021-11-19,REENTRY_WORTHWHILE
EXPD,EXPD-V61-014,2025-12-10,REENTRY_WORTHWHILE
EXPE,EXPE-V61-001,2017-06-22,REENTRY_WORTHWHILE
EXPE,EXPE-V61-002,2021-01-19,REENTRY_WORTHWHILE
EXPE,EXPE-V61-003,2024-11-26,REENTRY_WORTHWHILE
EXPE,EXPE-V61-004,2025-03-03,REENTRY_WORTHWHILE
EXR,EXR-V61-001,2019-08-06,REENTRY_WORTHWHILE
EXR,EXR-V61-002,2021-04-22,HOLD_WINNER
F,F-V61-001,2018-01-02,REENTRY_WORTHWHILE
F,F-V61-002,2020-11-17,HOLD_WINNER
F,F-V61-003,2023-07-10,REENTRY_WORTHWHILE
F,F-V61-004,2024-04-09,REENTRY_WORTHWHILE
F,F-V61-005,2025-08-29,HOLD_WINNER
FAST,FAST-V61-001,2016-03-14,REENTRY_WORTHWHILE
FAST,FAST-V61-002,2016-12-23,REENTRY_WORTHWHILE
FAST,FAST-V61-003,2017-12-13,REENTRY_WORTHWHILE
FAST,FAST-V61-004,2018-08-20,REENTRY_WORTHWHILE
FAST,FAST-V61-006,2019-11-11,REENTRY_WORTHWHILE
FAST,FAST-V61-007,2020-05-27,HOLD_WINNER
FAST,FAST-V61-008,2020-11-23,REENTRY_WORTHWHILE
FAST,FAST-V61-009,2021-03-30,HOLD_WINNER
FAST,FAST-V61-010,2021-07-29,REENTRY_WORTHWHILE
FAST,FAST-V61-011,2021-11-26,REENTRY_WORTHWHILE
FAST,FAST-V61-013,2024-11-11,REENTRY_WORTHWHILE
FAST,FAST-V61-014,2025-07-16,REENTRY_WORTHWHILE
FDS,FDS-V61-002,2018-02-01,REENTRY_WORTHWHILE
FDS,FDS-V61-003,2018-09-12,REENTRY_WORTHWHILE
FDS,FDS-V61-005,2020-07-24,REENTRY_WORTHWHILE
FDS,FDS-V61-006,2021-08-30,HOLD_WINNER
FDX,FDX-V61-002,2017-07-03,REENTRY_WORTHWHILE
FDX,FDX-V61-003,2017-10-02,REENTRY_WORTHWHILE
FDX,FDX-V61-004,2018-01-02,REENTRY_WORTHWHILE
FDX,FDX-V61-005,2020-09-01,HOLD_WINNER
FDX,FDX-V61-006,2021-04-12,REENTRY_WORTHWHILE
FDX,FDX-V61-007,2023-07-20,REENTRY_WORTHWHILE
FDX,FDX-V61-008,2024-07-01,REENTRY_WORTHWHILE
FDX,FDX-V61-009,2025-12-26,HOLD_WINNER
FE,FE-V61-001,2016-03-14,REENTRY_WORTHWHILE
FE,FE-V61-002,2016-07-13,REENTRY_WORTHWHILE
FE,FE-V61-003,2017-08-28,REENTRY_WORTHWHILE
FE,FE-V61-004,2017-11-29,REENTRY_WORTHWHILE
FE,FE-V61-005,2018-02-28,HOLD_WINNER
FE,FE-V61-007,2024-08-09,REENTRY_WORTHWHILE
FE,FE-V61-008,2025-08-29,HOLD_WINNER
FFIV,FFIV-V61-001,2016-07-29,REENTRY_WORTHWHILE
FFIV,FFIV-V61-002,2016-11-28,REENTRY_WORTHWHILE
FFIV,FFIV-V61-003,2017-03-01,REENTRY_WORTHWHILE
FFIV,FFIV-V61-004,2018-03-15,REENTRY_WORTHWHILE
FFIV,FFIV-V61-005,2020-12-16,HOLD_WINNER
FFIV,FFIV-V61-006,2021-11-24,REENTRY_WORTHWHILE
FFIV,FFIV-V61-007,2024-08-28,HOLD_WINNER
FICO,FICO-V61-003,2019-04-11,HOLD_WINNER
FICO,FICO-V61-004,2019-06-12,REENTRY_WORTHWHILE
FICO,FICO-V61-005,2023-05-30,HOLD_WINNER
FICO,FICO-V61-006,2023-08-29,REENTRY_WORTHWHILE
FICO,FICO-V61-007,2023-12-06,HOLD_WINNER
FICO,FICO-V61-008,2024-07-15,HOLD_WINNER
FIS,FIS-V61-001,2019-07-05,HOLD_WINNER
FIS,FIS-V61-002,2019-09-04,REENTRY_WORTHWHILE
FIS,FIS-V61-003,2020-01-21,REENTRY_WORTHWHILE
FISV,FISV-V61-001,2019-09-05,REENTRY_WORTHWHILE
FISV,FISV-V61-002,2020-01-09,REENTRY_WORTHWHILE
FISV,FISV-V61-003,2024-09-26,HOLD_WINNER
FISV,FISV-V61-004,2025-02-28,REENTRY_WORTHWHILE
FITB,FITB-V61-002,2017-03-02,REENTRY_WORTHWHILE
FITB,FITB-V61-003,2017-10-30,HOLD_WINNER
FITB,FITB-V61-004,2018-01-31,REENTRY_WORTHWHILE
FITB,FITB-V61-005,2021-03-04,HOLD_WINNER
FITB,FITB-V61-007,2022-01-06,REENTRY_WORTHWHILE
FITB,FITB-V61-008,2024-11-11,REENTRY_WORTHWHILE
FIX,FIX-V61-001,2017-11-29,REENTRY_WORTHWHILE
FIX,FIX-V61-002,2018-06-15,REENTRY_WORTHWHILE
FIX,FIX-V61-003,2018-08-15,REENTRY_WORTHWHILE
FIX,FIX-V61-004,2021-03-10,REENTRY_WORTHWHILE
FIX,FIX-V61-005,2021-11-18,REENTRY_WORTHWHILE
FIX,FIX-V61-006,2022-11-02,HOLD_WINNER
FIX,FIX-V61-007,2023-03-07,REENTRY_WORTHWHILE
FIX,FIX-V61-008,2023-11-03,HOLD_WINNER
FIX,FIX-V61-009,2024-10-07,REENTRY_WORTHWHILE
FIX,FIX-V61-010,2025-07-28,HOLD_WINNER
FLEX,FLEX-V61-001,2016-06-15,REENTRY_WORTHWHILE
FLEX,FLEX-V61-002,2017-02-22,REENTRY_WORTHWHILE
FLEX,FLEX-V61-003,2017-11-14,REENTRY_WORTHWHILE
FLEX,FLEX-V61-004,2018-01-22,REENTRY_WORTHWHILE
FLEX,FLEX-V61-007,2023-02-01,REENTRY_WORTHWHILE
FLEX,FLEX-V61-008,2023-06-14,REENTRY_WORTHWHILE
FLEX,FLEX-V61-009,2024-01-17,HOLD_WINNER
FLEX,FLEX-V61-011,2025-06-12,HOLD_WINNER
FRT,FRT-V61-001,2016-07-13,REENTRY_WORTHWHILE
FRT,FRT-V61-002,2021-05-06,HOLD_WINNER
FRT,FRT-V61-003,2021-08-05,REENTRY_WORTHWHILE
FRT,FRT-V61-004,2021-11-03,REENTRY_WORTHWHILE
FRT,FRT-V61-005,2022-01-04,REENTRY_WORTHWHILE
FRT,FRT-V61-006,2024-08-13,REENTRY_WORTHWHILE
FSLR,FSLR-V61-001,2016-03-14,REENTRY_WORTHWHILE
FSLR,FSLR-V61-002,2017-07-26,HOLD_WINNER
FSLR,FSLR-V61-004,2018-03-27,REENTRY_WORTHWHILE
FSLR,FSLR-V61-005,2019-05-01,REENTRY_WORTHWHILE
FSLR,FSLR-V61-006,2019-07-01,REENTRY_WORTHWHILE
FSLR,FSLR-V61-008,2021-10-29,REENTRY_WORTHWHILE
FSLR,FSLR-V61-009,2022-08-01,HOLD_WINNER
FSLR,FSLR-V61-010,2023-06-01,REENTRY_WORTHWHILE
FTNT,FTNT-V61-001,2018-01-29,HOLD_WINNER
FTNT,FTNT-V61-003,2020-05-19,REENTRY_WORTHWHILE
FTNT,FTNT-V61-004,2021-02-23,HOLD_WINNER
FTNT,FTNT-V61-005,2021-04-23,HOLD_WINNER
FTNT,FTNT-V61-007,2025-02-11,REENTRY_WORTHWHILE
GD,GD-V61-001,2017-02-15,HOLD_WINNER
GD,GD-V61-002,2022-03-07,REENTRY_WORTHWHILE
GD,GD-V61-003,2024-03-04,HOLD_WINNER
GD,GD-V61-004,2024-06-03,REENTRY_WORTHWHILE
GEN,GEN-V61-002,2017-02-08,HOLD_WINNER
GEN,GEN-V61-003,2017-10-09,REENTRY_WORTHWHILE
GEN,GEN-V61-004,2021-06-15,REENTRY_WORTHWHILE
GEN,GEN-V61-005,2024-02-01,REENTRY_WORTHWHILE
GEN,GEN-V61-006,2024-06-12,REENTRY_WORTHWHILE
GEN,GEN-V61-007,2024-09-12,HOLD_WINNER
GEN,GEN-V61-008,2025-08-12,REENTRY_WORTHWHILE
GILD,GILD-V61-001,2021-08-16,REENTRY_WORTHWHILE
GILD,GILD-V61-002,2022-11-16,REENTRY_WORTHWHILE
GILD,GILD-V61-003,2023-04-20,REENTRY_WORTHWHILE
GILD,GILD-V61-004,2024-01-12,REENTRY_WORTHWHILE
GILD,GILD-V61-005,2024-09-26,HOLD_WINNER
GILD,GILD-V61-006,2025-10-29,HOLD_WINNER
GIS,GIS-V61-001,2016-03-14,HOLD_WINNER
GIS,GIS-V61-002,2020-05-15,REENTRY_WORTHWHILE
GIS,GIS-V61-003,2021-06-03,REENTRY_WORTHWHILE
GIS,GIS-V61-004,2021-12-10,HOLD_WINNER
GIS,GIS-V61-005,2022-04-26,REENTRY_WORTHWHILE
GIS,GIS-V61-006,2022-06-27,HOLD_WINNER
GIS,GIS-V61-007,2023-03-30,REENTRY_WORTHWHILE
GL,GL-V61-003,2018-01-02,REENTRY_WORTHWHILE
GL,GL-V61-004,2025-03-27,REENTRY_WORTHWHILE
GL,GL-V61-005,2025-08-26,REENTRY_WORTHWHILE
GLW,GLW-V61-001,2016-08-09,HOLD_WINNER
GLW,GLW-V61-002,2017-02-15,HOLD_WINNER
GLW,GLW-V61-003,2017-05-17,HOLD_WINNER
GLW,GLW-V61-005,2018-09-28,REENTRY_WORTHWHILE
GLW,GLW-V61-006,2020-12-09,REENTRY_WORTHWHILE
GLW,GLW-V61-007,2021-04-13,REENTRY_WORTHWHILE
GLW,GLW-V61-008,2024-07-22,REENTRY_WORTHWHILE
GLW,GLW-V61-010,2025-08-01,HOLD_WINNER
GM,GM-V61-001,2017-10-03,REENTRY_WORTHWHILE
GM,GM-V61-002,2020-11-24,REENTRY_WORTHWHILE
GM,GM-V61-003,2024-04-08,REENTRY_WORTHWHILE
GM,GM-V61-004,2024-11-15,REENTRY_WORTHWHILE
GNRC,GNRC-V61-001,2016-12-02,REENTRY_WORTHWHILE
GNRC,GNRC-V61-004,2019-05-08,HOLD_WINNER
GNRC,GNRC-V61-005,2019-07-09,HOLD_WINNER
GOOG,GOOG-V61-001,2017-05-01,HOLD_WINNER
GOOG,GOOG-V61-002,2017-11-03,HOLD_WINNER
GOOG,GOOG-V61-003,2018-01-08,REENTRY_WORTHWHILE
GOOG,GOOG-V61-004,2020-01-17,REENTRY_WORTHWHILE
GOOG,GOOG-V61-005,2020-12-03,REENTRY_WORTHWHILE
GOOG,GOOG-V61-006,2021-02-04,HOLD_WINNER
GOOG,GOOG-V61-007,2021-11-03,REENTRY_WORTHWHILE
GOOG,GOOG-V61-008,2024-07-01,REENTRY_WORTHWHILE
GOOG,GOOG-V61-009,2025-09-10,HOLD_WINNER
GPC,GPC-V61-001,2016-04-13,REENTRY_WORTHWHILE
GPC,GPC-V61-002,2016-07-14,REENTRY_WORTHWHILE
GPC,GPC-V61-003,2019-03-06,REENTRY_WORTHWHILE
GPC,GPC-V61-004,2021-03-23,HOLD_WINNER
GPC,GPC-V61-005,2021-10-20,REENTRY_WORTHWHILE
GPC,GPC-V61-006,2022-01-20,REENTRY_WORTHWHILE
GPC,GPC-V61-007,2022-07-26,HOLD_WINNER
GPC,GPC-V61-008,2023-02-24,REENTRY_WORTHWHILE
GPN,GPN-V61-001,2019-05-31,HOLD_WINNER
GRMN,GRMN-V61-001,2016-08-03,REENTRY_WORTHWHILE
GRMN,GRMN-V61-002,2017-10-25,HOLD_WINNER
GRMN,GRMN-V61-003,2018-01-26,REENTRY_WORTHWHILE
GRMN,GRMN-V61-004,2018-08-06,REENTRY_WORTHWHILE
GRMN,GRMN-V61-005,2019-02-20,REENTRY_WORTHWHILE
GRMN,GRMN-V61-007,2020-11-30,HOLD_WINNER
GRMN,GRMN-V61-008,2021-04-01,HOLD_WINNER
GRMN,GRMN-V61-009,2024-03-28,REENTRY_WORTHWHILE
GRMN,GRMN-V61-010,2024-05-29,HOLD_WINNER
GRMN,GRMN-V61-012,2025-10-15,REENTRY_WORTHWHILE
GWW,GWW-V61-001,2017-02-02,REENTRY_WORTHWHILE
GWW,GWW-V61-002,2018-01-04,HOLD_WINNER
GWW,GWW-V61-003,2019-11-12,REENTRY_WORTHWHILE
GWW,GWW-V61-004,2020-08-04,HOLD_WINNER
GWW,GWW-V61-005,2020-12-02,REENTRY_WORTHWHILE
GWW,GWW-V61-007,2021-11-30,HOLD_WINNER
GWW,GWW-V61-008,2022-04-05,REENTRY_WORTHWHILE
GWW,GWW-V61-009,2022-08-01,REENTRY_WORTHWHILE
GWW,GWW-V61-010,2022-11-29,REENTRY_WORTHWHILE
GWW,GWW-V61-011,2023-03-02,REENTRY_WORTHWHILE
GWW,GWW-V61-012,2023-07-03,REENTRY_WORTHWHILE
GWW,GWW-V61-013,2023-11-10,HOLD_WINNER
HAL,HAL-V61-001,2016-06-22,REENTRY_WORTHWHILE
HAL,HAL-V61-002,2016-11-30,REENTRY_WORTHWHILE
HAL,HAL-V61-003,2018-02-01,REENTRY_WORTHWHILE
HAL,HAL-V61-004,2021-03-03,REENTRY_WORTHWHILE
HAL,HAL-V61-005,2021-06-03,REENTRY_WORTHWHILE
HAL,HAL-V61-006,2021-11-01,REENTRY_WORTHWHILE
HAL,HAL-V61-007,2022-01-12,HOLD_WINNER
HAL,HAL-V61-009,2023-01-25,REENTRY_WORTHWHILE
HAS,HAS-V61-002,2017-06-22,REENTRY_WORTHWHILE
HAS,HAS-V61-003,2025-07-23,REENTRY_WORTHWHILE
HAS,HAS-V61-004,2025-12-19,HOLD_WINNER
HBAN,HBAN-V61-002,2017-02-15,REENTRY_WORTHWHILE
HBAN,HBAN-V61-003,2021-03-10,REENTRY_WORTHWHILE
HBAN,HBAN-V61-004,2024-11-22,REENTRY_WORTHWHILE
HCA,HCA-V61-003,2024-04-03,REENTRY_WORTHWHILE
HCA,HCA-V61-004,2024-08-27,REENTRY_WORTHWHILE
HIG,HIG-V61-001,2021-04-07,REENTRY_WORTHWHILE
HIG,HIG-V61-002,2021-10-06,REENTRY_WORTHWHILE
HIG,HIG-V61-003,2024-01-29,HOLD_WINNER
HIG,HIG-V61-004,2024-11-26,REENTRY_WORTHWHILE
HIG,HIG-V61-005,2025-04-01,REENTRY_WORTHWHILE
HIG,HIG-V61-006,2025-06-02,REENTRY_WORTHWHILE
HII,HII-V61-001,2016-06-10,REENTRY_WORTHWHILE
HII,HII-V61-002,2017-02-24,REENTRY_WORTHWHILE
HII,HII-V61-004,2024-03-04,REENTRY_WORTHWHILE
HII,HII-V61-005,2025-10-08,HOLD_WINNER
HPQ,HPQ-V61-001,2016-08-08,HOLD_WINNER
HPQ,HPQ-V61-002,2017-03-14,HOLD_WINNER
HPQ,HPQ-V61-003,2017-08-11,HOLD_WINNER
HPQ,HPQ-V61-004,2018-01-11,REENTRY_WORTHWHILE
HPQ,HPQ-V61-005,2020-12-30,HOLD_WINNER
HPQ,HPQ-V61-007,2021-12-01,REENTRY_WORTHWHILE
HPQ,HPQ-V61-008,2022-06-02,REENTRY_WORTHWHILE
HRL,HRL-V61-001,2016-03-14,REENTRY_WORTHWHILE
HRL,HRL-V61-002,2018-11-19,REENTRY_WORTHWHILE
HRL,HRL-V61-003,2020-02-12,REENTRY_WORTHWHILE
HRL,HRL-V61-004,2020-08-18,REENTRY_WORTHWHILE
HST,HST-V61-001,2016-08-09,REENTRY_WORTHWHILE
HST,HST-V61-002,2016-12-30,REENTRY_WORTHWHILE
HST,HST-V61-003,2017-10-31,REENTRY_WORTHWHILE
HST,HST-V61-004,2018-05-30,REENTRY_WORTHWHILE
HST,HST-V61-005,2021-03-17,REENTRY_WORTHWHILE
HST,HST-V61-006,2022-02-25,REENTRY_WORTHWHILE
HST,HST-V61-007,2023-12-28,REENTRY_WORTHWHILE
HST,HST-V61-008,2026-01-12,HOLD_WINNER
HSY,HSY-V61-001,2016-07-11,REENTRY_WORTHWHILE
HSY,HSY-V61-002,2019-04-23,HOLD_WINNER
HSY,HSY-V61-003,2020-02-21,REENTRY_WORTHWHILE
HSY,HSY-V61-004,2021-04-20,HOLD_WINNER
HSY,HSY-V61-005,2021-12-16,HOLD_WINNER
HSY,HSY-V61-006,2022-08-19,REENTRY_WORTHWHILE
HSY,HSY-V61-007,2023-04-06,REENTRY_WORTHWHILE
HUM,HUM-V61-001,2017-05-24,HOLD_WINNER
HUM,HUM-V61-002,2017-08-23,REENTRY_WORTHWHILE
HUM,HUM-V61-003,2018-06-12,REENTRY_WORTHWHILE
HUM,HUM-V61-004,2020-01-21,REENTRY_WORTHWHILE
HUM,HUM-V61-005,2020-06-01,REENTRY_WORTHWHILE
IBKR,IBKR-V61-001,2017-10-24,HOLD_WINNER
IBKR,IBKR-V61-002,2021-03-22,REENTRY_WORTHWHILE
IBKR,IBKR-V61-003,2024-02-23,HOLD_WINNER
IBKR,IBKR-V61-004,2024-09-24,HOLD_WINNER
IBKR,IBKR-V61-005,2025-07-14,HOLD_WINNER
IBKR,IBKR-V61-006,2025-10-10,REENTRY_WORTHWHILE
IBM,IBM-V61-001,2016-04-13,REENTRY_WORTHWHILE
IBM,IBM-V61-003,2016-12-09,REENTRY_WORTHWHILE
IBM,IBM-V61-004,2019-04-18,REENTRY_WORTHWHILE
IBM,IBM-V61-005,2019-07-24,REENTRY_WORTHWHILE
IBM,IBM-V61-006,2020-02-21,REENTRY_WORTHWHILE
IBM,IBM-V61-007,2021-04-14,HOLD_WINNER
IBM,IBM-V61-008,2021-10-12,REENTRY_WORTHWHILE
IBM,IBM-V61-009,2022-04-26,REENTRY_WORTHWHILE
IBM,IBM-V61-010,2022-06-27,REENTRY_WORTHWHILE
IBM,IBM-V61-011,2022-11-25,REENTRY_WORTHWHILE
IBM,IBM-V61-012,2023-08-04,REENTRY_WORTHWHILE
IBM,IBM-V61-013,2024-07-08,HOLD_WINNER
ICE,ICE-V61-001,2017-07-12,HOLD_WINNER
ICE,ICE-V61-002,2017-10-11,REENTRY_WORTHWHILE
ICE,ICE-V61-003,2018-02-01,REENTRY_WORTHWHILE
ICE,ICE-V61-005,2021-01-06,REENTRY_WORTHWHILE
ICE,ICE-V61-006,2021-11-09,REENTRY_WORTHWHILE
ICE,ICE-V61-007,2024-09-06,REENTRY_WORTHWHILE
ICE,ICE-V61-008,2025-06-04,REENTRY_WORTHWHILE
IDXX,IDXX-V61-001,2016-05-12,HOLD_WINNER
IDXX,IDXX-V61-002,2016-12-09,HOLD_WINNER
IDXX,IDXX-V61-003,2018-03-21,REENTRY_WORTHWHILE
IDXX,IDXX-V61-005,2019-07-05,REENTRY_WORTHWHILE
IDXX,IDXX-V61-006,2020-07-31,REENTRY_WORTHWHILE
IDXX,IDXX-V61-007,2020-10-29,HOLD_WINNER
IDXX,IDXX-V61-008,2021-06-15,HOLD_WINNER
IEX,IEX-V61-001,2017-05-23,HOLD_WINNER
IEX,IEX-V61-002,2017-09-21,HOLD_WINNER
INCY,INCY-V61-001,2017-03-20,REENTRY_WORTHWHILE
INCY,INCY-V61-002,2023-02-01,REENTRY_WORTHWHILE
INCY,INCY-V61-003,2025-08-26,HOLD_WINNER
INTC,INTC-V61-001,2016-09-07,REENTRY_WORTHWHILE
INTC,INTC-V61-002,2017-10-02,HOLD_WINNER
INTC,INTC-V61-003,2019-04-25,REENTRY_WORTHWHILE
INTC,INTC-V61-005,2021-03-17,REENTRY_WORTHWHILE
INTC,INTC-V61-006,2024-01-17,REENTRY_WORTHWHILE
INTC,INTC-V61-007,2025-10-21,REENTRY_WORTHWHILE
INTU,INTU-V61-001,2017-05-31,REENTRY_WORTHWHILE
INTU,INTU-V61-002,2017-10-30,HOLD_WINNER
INTU,INTU-V61-003,2018-05-02,HOLD_WINNER
INTU,INTU-V61-004,2019-03-18,REENTRY_WORTHWHILE
INTU,INTU-V61-005,2019-07-31,REENTRY_WORTHWHILE
INTU,INTU-V61-006,2021-06-15,HOLD_WINNER
INTU,INTU-V61-008,2025-07-28,REENTRY_WORTHWHILE
IP,IP-V61-001,2016-12-21,REENTRY_WORTHWHILE
IP,IP-V61-002,2018-01-29,REENTRY_WORTHWHILE
IP,IP-V61-003,2021-01-14,REENTRY_WORTHWHILE
IP,IP-V61-004,2021-03-17,REENTRY_WORTHWHILE
IP,IP-V61-005,2024-06-18,REENTRY_WORTHWHILE
IP,IP-V61-006,2024-08-19,HOLD_WINNER
IP,IP-V61-007,2024-11-15,REENTRY_WORTHWHILE
IRM,IRM-V61-001,2016-05-12,REENTRY_WORTHWHILE
IRM,IRM-V61-002,2017-09-06,REENTRY_WORTHWHILE
IRM,IRM-V61-003,2017-11-03,REENTRY_WORTHWHILE
IRM,IRM-V61-004,2021-03-25,HOLD_WINNER
IRM,IRM-V61-005,2022-03-28,REENTRY_WORTHWHILE
IRM,IRM-V61-006,2023-07-05,HOLD_WINNER
IRM,IRM-V61-007,2023-12-01,HOLD_WINNER
ISRG,ISRG-V61-002,2017-03-02,HOLD_WINNER
ISRG,ISRG-V61-003,2018-01-31,REENTRY_WORTHWHILE
ISRG,ISRG-V61-004,2018-06-01,HOLD_WINNER
ISRG,ISRG-V61-005,2021-07-14,HOLD_WINNER
ISRG,ISRG-V61-007,2025-01-22,REENTRY_WORTHWHILE
IT,IT-V61-001,2017-06-20,REENTRY_WORTHWHILE
IT,IT-V61-002,2018-09-13,REENTRY_WORTHWHILE
IT,IT-V61-003,2021-04-16,HOLD_WINNER
IT,IT-V61-004,2022-12-08,REENTRY_WORTHWHILE
IT,IT-V61-005,2023-12-06,REENTRY_WORTHWHILE
IT,IT-V61-006,2024-02-07,REENTRY_WORTHWHILE
ITW,ITW-V61-001,2016-04-18,REENTRY_WORTHWHILE
ITW,ITW-V61-002,2016-07-25,HOLD_WINNER
ITW,ITW-V61-003,2017-06-23,REENTRY_WORTHWHILE
ITW,ITW-V61-005,2021-05-13,REENTRY_WORTHWHILE
IVZ,IVZ-V61-001,2017-07-05,REENTRY_WORTHWHILE
IVZ,IVZ-V61-002,2021-01-19,HOLD_WINNER
IVZ,IVZ-V61-003,2025-08-05,HOLD_WINNER
J,J-V61-001,2016-05-24,HOLD_WINNER
J,J-V61-002,2016-11-14,REENTRY_WORTHWHILE
J,J-V61-003,2017-11-22,REENTRY_WORTHWHILE
J,J-V61-005,2019-06-25,HOLD_WINNER
J,J-V61-006,2020-01-24,REENTRY_WORTHWHILE
J,J-V61-007,2020-12-11,REENTRY_WORTHWHILE
J,J-V61-008,2021-11-11,REENTRY_WORTHWHILE
J,J-V61-009,2024-10-24,REENTRY_WORTHWHILE
J,J-V61-010,2025-09-22,REENTRY_WORTHWHILE
JBHT,JBHT-V61-001,2016-12-14,REENTRY_WORTHWHILE
JBHT,JBHT-V61-002,2017-09-27,REENTRY_WORTHWHILE
JBHT,JBHT-V61-004,2018-05-30,REENTRY_WORTHWHILE
JBHT,JBHT-V61-005,2020-08-28,REENTRY_WORTHWHILE
JBHT,JBHT-V61-006,2021-03-26,REENTRY_WORTHWHILE
JBHT,JBHT-V61-007,2021-08-26,REENTRY_WORTHWHILE
JBHT,JBHT-V61-009,2022-03-29,REENTRY_WORTHWHILE
JBHT,JBHT-V61-010,2026-01-02,HOLD_WINNER
JBL,JBL-V61-001,2017-02-17,HOLD_WINNER
JBL,JBL-V61-002,2017-07-20,REENTRY_WORTHWHILE
JBL,JBL-V61-003,2017-09-19,REENTRY_WORTHWHILE
JBL,JBL-V61-005,2020-12-16,REENTRY_WORTHWHILE
JBL,JBL-V61-006,2022-11-30,REENTRY_WORTHWHILE
JBL,JBL-V61-007,2023-02-01,REENTRY_WORTHWHILE
JBL,JBL-V61-008,2023-06-14,HOLD_WINNER
JBL,JBL-V61-009,2024-02-14,REENTRY_WORTHWHILE
JBL,JBL-V61-010,2025-01-14,REENTRY_WORTHWHILE
